1473170233,nan,-1,20000,0,0
1473170236,nan,-1,19999,1,0
1473170239,nan,-1,19998,2,0
1473170243,nan,-1,19997,3,0
1473170246,nan,-1,19996,0,0
1473170249,nan,-1,19995,1,0
1473170252,nan,-1,19994,2,0
1473170255,nan,-1,19993,3,0
1473170258,nan,-1,19993,3,0
1473170261,nan,-1,19993,3,0
1473170264,nan,-1,19993,3,0
1473170267,nan,-1,19993,3,0
1473170270,nan,-1,19993,3,0
1473170273,nan,-1,19993,3,0
1473170276,nan,-1,19993,3,0
1473170279,nan,-1,19993,3,0
1473170282,nan,-1,19993,3,0
1473170285,nan,-1,19993,3,0
1473170288,nan,-1,19993,3,0
1473170291,nan,-1,19993,3,0
1473170294,nan,-1,19993,3,0
1473170297,nan,-1,19993,3,0
1473170300,nan,-1,19993,3,0
1473170303,nan,-1,19993,3,0
1473170306,nan,-1,19993,3,0
1473170309,nan,-1,19993,3,0
1473170313,nan,-1,19993,3,0
1473170316,nan,-1,19993,3,0
1473170319,nan,-1,19993,3,0
1473170322,nan,-1,19993,3,0
1473170325,nan,-1,19993,3,0
1473170328,nan,-1,19993,3,0
1473170331,nan,-1,19993,3,0
1473170334,nan,-1,19993,3,0
1473170337,nan,-1,19993,3,0
1473170340,nan,-1,19993,3,0
1473170343,nan,-1,19993,3,0
1473170346,nan,-1,19993,3,0
1473170349,nan,-1,19993,3,0
1473170352,nan,-1,19993,3,0
1473170355,nan,-1,19993,3,0
1473170358,nan,-1,19993,3,0
1473170361,nan,-1,19993,3,0
1473170364,nan,-1,19993,3,0
1473170367,nan,-1,19993,3,0
1473170371,nan,-1,19993,3,0
1473170374,nan,-1,19993,3,0
1473170377,nan,-1,19993,3,0
1473170380,nan,-1,19993,3,0
1473170383,nan,-1,19993,3,0
1473170386,nan,-1,19993,3,0
1473170389,nan,-1,19993,3,0
1473170392,nan,-1,19993,3,0
1473170395,nan,-1,19993,3,0
1473170398,nan,-1,19993,3,0
1473170401,nan,-1,19993,3,0
1473170405,nan,-1,19993,3,0
1473170408,nan,-1,19993,3,0
1473170411,nan,-1,19993,3,0
1473170414,nan,-1,19993,3,0
1473170417,nan,-1,19993,3,0
1473170420,nan,-1,19993,3,0
1473170423,nan,-1,19993,3,0
1473170426,nan,-1,19993,3,0
1473170429,nan,-1,19993,3,0
1473170432,nan,-1,19993,3,0
1473170436,nan,-1,19993,3,0
1473170439,nan,-1,19993,3,0
1473170442,nan,-1,19993,3,0
1473170445,nan,-1,19993,3,0
1473170448,nan,-1,19993,3,0
1473170451,nan,-1,19993,3,0
1473170454,nan,-1,19993,3,0
1473170457,nan,-1,19993,3,0
1473170460,nan,-1,19993,3,0
1473170463,nan,-1,19993,3,0
1473170467,nan,-1,19993,3,0
1473170470,nan,-1,19993,3,0
1473170473,nan,-1,19993,3,0
1473170476,nan,-1,19993,3,0
1473170479,nan,-1,19993,3,0
1473170482,nan,-1,19993,3,0
1473170485,nan,-1,19993,3,0
1473170489,nan,-1,19993,3,0
1473170492,nan,-1,19993,3,0
1473170495,nan,-1,19993,3,0
1473170498,nan,-1,19993,3,0
1473170501,nan,-1,19993,3,0
1473170504,nan,-1,19993,3,0
1473170507,nan,-1,19993,3,0
1473170510,nan,-1,19993,3,0
1473170513,nan,-1,19993,3,0
1473170516,nan,-1,19993,3,0
1473170520,nan,-1,19993,3,0
1473170523,nan,-1,19993,3,0
1473170526,nan,-1,19993,3,0
1473170529,nan,-1,19993,3,0
1473170532,nan,-1,19993,3,0
1473170535,nan,-1,19993,3,0
1473170538,nan,-1,19993,3,0
1473170541,nan,-1,19993,3,0
1473170544,nan,-1,19993,3,0
1473170547,nan,-1,19993,3,0
1473170551,nan,-1,19993,3,0
1473170554,nan,-1,19993,3,0
1473170557,nan,-1,19993,3,0
1473170560,nan,-1,19993,3,0
1473170563,nan,-1,19993,3,0
1473170566,nan,-1,19993,3,0
1473170569,nan,-1,19993,3,0
1473170572,nan,-1,19993,3,0
1473170575,nan,-1,19993,3,0
1473170578,nan,-1,19993,3,0
1473170581,nan,-1,19993,3,0
1473170584,nan,-1,19993,3,0
1473170588,nan,-1,19993,3,0
1473170591,nan,-1,19993,3,0
1473170594,nan,-1,19993,3,0
1473170597,nan,-1,19993,3,0
1473170600,nan,-1,19993,3,0
1473170603,nan,-1,19993,3,0
1473170606,nan,-1,19993,3,0
1473170609,nan,-1,19993,3,0
1473170612,nan,-1,19993,3,0
1473170615,nan,-1,19993,3,0
1473170619,nan,-1,19993,3,0
1473170622,nan,-1,19993,3,0
1473170625,nan,-1,19993,3,0
1473170628,nan,-1,19993,3,0
1473170631,nan,-1,19993,3,0
1473170634,nan,-1,19993,3,0
1473170637,nan,-1,19993,3,0
1473170640,nan,-1,19993,3,0
1473170643,nan,-1,19993,3,0
1473170646,nan,-1,19993,3,0
1473170649,nan,-1,19993,3,0
1473170653,nan,-1,19993,3,0
1473170656,nan,-1,19993,3,0
1473170659,nan,-1,19993,3,0
1473170662,nan,-1,19993,3,0
1473170665,nan,-1,19993,3,0
1473170668,nan,-1,19993,3,0
1473170671,nan,-1,19993,3,0
1473170674,nan,-1,19993,3,0
1473170677,nan,-1,19993,3,0
1473170680,nan,-1,19993,3,0
1473170683,nan,-1,19993,3,0
1473170686,nan,-1,19993,3,0
1473170690,nan,-1,19993,3,0
1473170693,nan,-1,19993,3,0
1473170696,nan,-1,19993,3,0
1473170699,nan,-1,19993,3,0
1473170702,nan,-1,19993,3,0
1473170705,nan,-1,19993,3,0
1473170708,nan,-1,19993,3,0
1473170711,nan,-1,19993,3,0
1473170714,nan,-1,19993,3,0
1473170717,nan,-1,19993,3,0
1473170720,nan,-1,19993,3,0
1473170723,nan,-1,19993,3,0
1473170726,nan,-1,19993,3,0
1473170729,nan,-1,19993,3,0
1473170732,nan,-1,19993,3,0
1473170735,nan,-1,19993,3,0
1473170739,nan,-1,19993,3,0
1473170742,nan,-1,19993,3,0
1473170745,nan,-1,19993,3,0
1473170748,nan,-1,19993,3,0
1473170751,nan,-1,19993,3,0
1473170754,nan,-1,19993,3,0
1473170757,nan,-1,19993,3,0
1473170760,nan,-1,19993,3,0
1473170763,nan,-1,19993,3,0
1473170767,nan,-1,19993,3,0
1473170770,nan,-1,19993,3,0
1473170773,nan,-1,19993,3,0
1473170776,nan,-1,19993,3,0
1473170779,nan,-1,19993,3,0
1473170782,nan,-1,19993,3,0
1473170785,nan,-1,19993,3,0
1473170788,nan,-1,19993,3,0
1473170791,nan,-1,19993,3,0
1473170794,nan,-1,19993,3,0
1473170797,nan,-1,19993,3,0
1473170800,nan,-1,19993,3,0
1473170803,nan,-1,19993,3,0
1473170806,nan,-1,19993,3,0
1473170809,nan,-1,19993,3,0
1473170813,nan,-1,19993,3,0
1473170816,nan,-1,19993,3,0
1473170819,nan,-1,19993,3,0
1473170822,nan,-1,19993,3,0
1473170825,nan,-1,19993,3,0
1473170828,nan,-1,19993,3,0
1473170831,nan,-1,19993,3,0
1473170834,nan,-1,19993,3,0
1473170837,nan,-1,19993,3,0
1473170840,nan,-1,19993,3,0
1473170843,nan,-1,19993,3,0
1473170846,nan,-1,19993,3,0
1473170849,nan,-1,19993,3,0
1473170852,nan,-1,19993,3,0
1473170855,nan,-1,19993,3,0
1473170859,nan,-1,19993,3,0
1473170862,nan,-1,19993,3,0
1473170865,nan,-1,19993,3,0
1473170868,nan,-1,19993,3,0
1473170871,nan,-1,19993,3,0
1473170874,nan,-1,19993,3,0
1473170877,nan,-1,19993,3,0
1473170880,nan,-1,19993,3,0
1473170883,nan,-1,19993,3,0
1473170886,nan,-1,19993,3,0
1473170889,nan,-1,19993,3,0
1473170892,nan,-1,19993,3,0
1473170896,nan,-1,19993,3,0
1473170899,nan,-1,19993,3,0
1473170902,nan,-1,19993,3,0
1473170905,nan,-1,19993,3,0
1473170908,nan,-1,19993,3,0
1473170911,nan,-1,19993,3,0
1473170914,nan,-1,19993,3,0
1473170917,nan,-1,19993,3,0
1473170920,nan,-1,19993,3,0
1473170923,nan,-1,19993,3,0
1473170926,nan,-1,19993,3,0
1473170929,nan,-1,19993,3,0
1473170932,nan,-1,19993,3,0
1473170935,nan,-1,19993,3,0
1473170938,-0.046881,4,19993,2,1
1473170941,-0.046881,4,19992,3,1
1473170944,-0.046881,4,19992,3,1
1473170947,-0.046881,4,19992,3,1
1473170950,-0.046881,4,19992,3,1
1473170953,-0.046881,4,19992,3,1
1473170956,-0.046881,4,19992,3,1
1473170959,-0.046881,4,19992,3,1
1473170962,-0.046881,4,19992,3,1
1473170965,-0.046881,4,19992,3,1
1473170968,-0.046881,4,19992,3,1
1473170971,-0.046881,4,19992,3,1
1473170974,-0.046881,4,19992,3,1
1473170977,-0.046881,4,19992,3,1
1473170980,-0.046881,4,19992,3,1
1473170983,-0.046881,4,19992,3,1
1473170986,-0.046881,4,19992,3,1
1473170989,-0.046881,4,19992,3,1
1473170992,-0.046881,4,19992,3,1
1473170995,-0.046881,4,19992,3,1
1473170998,-0.046881,4,19992,3,1
1473171001,-0.046881,4,19992,3,1
1473171004,-0.046881,4,19992,3,1
1473171007,-0.046881,4,19992,3,1
1473171011,-0.046881,4,19992,3,1
1473171014,-0.046881,4,19992,3,1
1473171017,-0.046881,4,19992,3,1
1473171020,-0.046881,4,19992,3,1
1473171023,-0.046881,4,19992,3,1
1473171026,-0.046881,4,19992,3,1
1473171029,-0.046881,4,19992,3,1
1473171032,-0.046881,4,19992,3,1
1473171035,-0.046881,4,19992,3,1
1473171038,-0.046881,4,19992,3,1
1473171041,-0.046881,4,19992,3,1
1473171045,-0.046881,4,19992,3,1
1473171048,-0.046881,4,19992,3,1
1473171051,-0.046881,4,19992,3,1
1473171054,-0.046881,4,19992,3,1
1473171057,-0.046881,4,19992,3,1
1473171060,-0.046881,4,19992,3,1
1473171063,-0.046881,4,19992,3,1
1473171066,-0.046881,4,19992,3,1
1473171069,-0.046881,4,19992,3,1
1473171072,-0.046881,4,19992,3,1
1473171075,-0.046881,4,19992,3,1
1473171078,-0.046881,4,19992,3,1
1473171081,-0.046881,4,19992,3,1
1473171084,-0.046881,4,19992,3,1
1473171088,-0.046881,4,19992,3,1
1473171091,-0.046881,4,19992,3,1
1473171094,-0.046881,4,19992,3,1
1473171097,-0.046881,4,19992,3,1
1473171100,-0.046881,4,19992,3,1
1473171103,-0.046881,4,19992,3,1
1473171106,-0.046881,4,19992,3,1
1473171109,-0.046881,4,19992,3,1
1473171112,-0.046881,4,19992,3,1
1473171115,-0.046881,4,19992,3,1
1473171118,-0.046881,4,19992,3,1
1473171121,-0.046881,4,19992,3,1
1473171125,-0.046881,4,19992,3,1
1473171128,-0.046881,4,19992,3,1
1473171131,-0.046881,4,19992,3,1
1473171134,-0.046881,4,19992,3,1
1473171137,-0.046881,4,19992,3,1
1473171140,-0.046881,4,19992,3,1
1473171143,-0.046881,4,19992,3,1
1473171146,-0.046881,4,19992,3,1
1473171149,-0.046881,4,19992,3,1
1473171152,-0.046881,4,19992,3,1
1473171155,-0.046881,4,19992,3,1
1473171158,-0.046881,4,19992,3,1
1473171161,-0.046881,4,19992,3,1
1473171164,-0.046881,4,19992,3,1
1473171167,-0.046881,4,19992,3,1
1473171170,-0.046881,4,19992,3,1
1473171173,-0.046881,4,19992,3,1
1473171176,-0.046881,4,19992,3,1
1473171179,-0.046881,4,19992,3,1
1473171182,-0.046881,4,19992,3,1
1473171185,-0.046881,4,19992,3,1
1473171188,-0.046881,4,19992,3,1
1473171191,-0.046881,4,19992,3,1
1473171194,-0.046881,4,19992,3,1
1473171197,-0.046881,4,19992,3,1
1473171200,-0.046881,4,19992,3,1
1473171203,-0.046881,4,19992,3,1
1473171206,-0.046881,4,19992,3,1
1473171209,-0.046881,4,19992,3,1
1473171212,-0.046881,4,19992,3,1
1473171216,-0.046881,4,19992,3,1
1473171219,-0.046881,4,19992,3,1
1473171222,-0.046881,4,19992,3,1
1473171225,-0.046881,4,19992,3,1
1473171228,-0.046881,4,19992,3,1
1473171231,-0.046881,4,19992,3,1
1473171234,-0.046881,4,19992,3,1
1473171237,-0.046881,4,19992,3,1
1473171240,-0.046881,4,19992,3,1
1473171243,-0.046881,4,19992,3,1
1473171246,-0.046881,4,19992,3,1
1473171249,-0.046881,4,19992,3,1
1473171252,-0.046881,4,19992,3,1
1473171255,-0.046881,4,19992,3,1
1473171258,-0.046881,4,19992,3,1
1473171261,-0.046881,4,19992,3,1
1473171264,-0.046881,4,19992,3,1
1473171267,-0.046881,4,19992,3,1
1473171270,-0.046881,4,19992,3,1
1473171273,-0.046881,4,19992,3,1
