1473082592,-0.000000,-1,20000,0,0
1473082595,-0.000000,-1,19999,1,0
1473082598,-0.000000,-1,19998,2,0
1473082601,-0.000000,-1,19997,3,0
1473082604,-0.000000,-1,19996,4,0
1473082607,-0.000000,-1,19996,4,0
1473082610,-0.000000,-1,19996,4,0
1473082613,-0.000000,-1,19996,4,0
1473082616,-0.000000,-1,19996,4,0
1473082619,-0.000000,-1,19996,4,0
1473082622,-0.000000,-1,19996,4,0
1473082625,-0.000000,-1,19996,4,0
1473082628,-0.000000,-1,19996,4,0
1473082631,-0.000000,-1,19996,4,0
1473082634,-0.000000,-1,19996,4,0
1473082637,-0.000000,-1,19996,4,0
1473082640,-0.000000,-1,19996,4,0
1473082643,-0.000000,0,19996,3,1
1473082646,-0.000000,0,19995,4,1
1473082649,-0.000000,0,19995,4,1
1473082652,-0.000000,0,19995,4,1
1473082655,-0.000000,0,19995,4,1
1473082658,-0.000000,0,19995,4,1
1473082661,-0.000000,0,19995,4,1
1473082665,-0.000000,0,19995,4,1
1473082668,-0.000000,0,19995,4,1
1473082671,-0.000000,0,19995,4,1
1473082674,-0.000000,0,19995,4,1
1473082677,-0.000000,0,19995,4,1
1473082680,-0.000000,0,19995,4,1
1473082683,-0.000000,0,19995,4,1
1473082686,-0.000000,0,19995,4,1
1473082690,-0.000000,0,19995,4,1
1473082693,-0.000000,0,19995,4,1
1473082696,-0.000000,0,19995,4,1
1473082699,-0.000000,0,19995,4,1
1473082702,-0.000000,0,19995,4,1
1473082705,-0.000000,0,19995,4,1
1473082708,-0.000000,0,19995,4,1
1473082712,-0.000000,0,19995,4,1
1473082715,-0.000000,0,19995,4,1
1473082718,-0.000000,0,19995,4,1
1473082721,-0.000000,0,19995,4,1
1473082724,-0.000000,0,19995,4,1
1473082727,-0.000000,0,19995,4,1
1473082730,-0.000000,0,19995,4,1
1473082733,-0.000000,0,19995,4,1
1473082736,-0.000000,0,19995,4,1
1473082739,-0.000000,0,19995,4,1
1473082742,-0.000000,0,19995,4,1
1473082746,-0.000000,0,19995,4,1
1473082749,-0.000000,0,19995,4,1
1473082752,-0.000000,0,19995,4,1
1473082755,-0.000000,0,19995,4,1
1473082758,-0.000000,0,19995,4,1
1473082761,-0.000000,0,19995,4,1
1473082764,-0.000000,0,19995,4,1
1473082767,-0.000000,0,19995,4,1
1473082770,-0.000000,0,19995,4,1
1473082774,-0.000000,0,19995,4,1
1473082777,-0.000000,0,19995,4,1
1473082780,-0.000000,0,19995,4,1
1473082783,-0.000000,0,19995,4,1
1473082786,-0.000000,0,19995,4,1
1473082789,-0.000000,0,19995,4,1
1473082792,-0.000000,0,19995,4,1
1473082796,-0.000000,0,19995,4,1
1473082799,-0.000000,0,19995,4,1
1473082802,-0.000000,0,19995,4,1
1473082805,-0.000000,0,19995,4,1
1473082808,-0.000000,0,19995,4,1
1473082811,-0.000000,0,19995,4,1
1473082814,-0.000000,0,19995,4,1
1473082818,-0.000000,0,19995,4,1
1473082821,-0.000000,0,19995,4,1
1473082824,-0.000000,0,19995,4,1
1473082827,-0.000000,0,19995,4,1
1473082830,-0.000000,0,19995,4,1
1473082833,-0.000000,0,19995,4,1
1473082836,-0.000000,0,19995,4,1
1473082839,-0.000000,0,19995,4,1
1473082842,-0.000000,0,19995,4,1
1473082846,-0.000000,0,19995,4,1
1473082849,-0.000000,0,19995,4,1
1473082852,-0.000000,0,19995,4,1
1473082855,-0.000000,0,19995,4,1
1473082858,-0.000000,0,19995,4,1
1473082861,-0.000000,0,19995,4,1
1473082864,-0.000000,0,19995,4,1
1473082867,-0.000000,0,19995,4,1
1473082870,-0.000000,0,19995,4,1
1473082874,-0.000000,0,19995,4,1
1473082877,-0.000000,0,19995,4,1
1473082880,-0.000000,0,19995,4,1
1473082883,-0.000000,0,19995,4,1
1473082886,-0.000000,0,19995,4,1
1473082889,-0.000000,0,19995,4,1
1473082892,-0.000000,0,19995,4,1
1473082895,-0.000000,0,19995,4,1
1473082898,-0.000000,0,19995,4,1
1473082902,-0.000000,0,19995,4,1
1473082905,-0.000000,0,19995,4,1
1473082908,-0.000000,0,19995,4,1
1473082911,-0.000000,0,19995,4,1
1473082914,-0.000000,0,19995,4,1
1473082917,-0.000000,0,19995,4,1
1473082920,-0.000000,0,19995,4,1
1473082923,-0.000000,0,19995,4,1
1473082926,-0.000000,0,19995,4,1
1473082929,-0.000000,0,19995,4,1
1473082932,-0.000000,0,19995,4,1
1473082936,-0.000000,0,19995,4,1
1473082939,-0.000000,0,19995,4,1
1473082942,-0.000000,0,19995,4,1
1473082945,-0.000000,0,19995,4,1
1473082948,-0.000000,0,19995,4,1
1473082951,-0.000000,0,19995,4,1
1473082954,-0.000000,0,19995,4,1
1473082957,-0.000000,0,19995,4,1
1473082960,-0.000000,0,19995,4,1
1473082963,-0.000000,0,19995,4,1
1473082966,-0.000000,0,19995,4,1
1473082969,-0.000000,0,19995,4,1
1473082973,-0.000000,0,19995,4,1
1473082976,-0.000000,0,19995,4,1
1473082979,-0.000000,0,19995,4,1
1473082982,-0.000000,0,19995,4,1
1473082985,-0.000000,0,19995,4,1
1473082988,-0.000000,0,19995,4,1
1473082991,-0.000000,0,19995,4,1
1473082994,-0.000000,0,19995,4,1
1473082998,-0.000000,0,19995,4,1
1473083001,-0.000000,0,19995,4,1
1473083004,-0.000000,0,19995,4,1
1473083007,-0.000000,0,19995,4,1
1473083010,-0.000000,0,19995,4,1
1473083013,-0.000000,0,19995,4,1
1473083016,-0.000000,0,19995,4,1
1473083019,-0.000000,0,19995,4,1
1473083022,-0.000000,0,19995,4,1
1473083025,-0.000000,0,19995,4,1
1473083028,-0.000000,0,19995,4,1
1473083032,-0.000000,0,19995,4,1
1473083035,-0.000000,0,19995,4,1
1473083038,-0.000000,0,19995,4,1
1473083041,-0.000000,0,19995,4,1
1473083044,-0.000000,0,19995,4,1
1473083047,-0.000000,0,19995,4,1
1473083050,-0.000000,0,19995,4,1
1473083053,-0.000000,0,19995,4,1
1473083056,-0.000000,0,19995,4,1
1473083059,-0.000000,0,19995,4,1
1473083063,-0.000000,0,19995,4,1
1473083066,-0.000000,0,19995,4,1
1473083069,-0.000000,0,19995,4,1
1473083072,-0.000000,0,19995,4,1
1473083075,-0.000000,0,19995,4,1
1473083078,-0.000000,0,19995,4,1
1473083081,-0.000000,0,19995,4,1
1473083084,-0.000000,0,19995,4,1
1473083088,-0.000000,0,19995,4,1
1473083091,-0.000000,0,19995,4,1
1473083094,-0.000000,0,19995,4,1
1473083097,-0.000000,0,19995,4,1
1473083100,-0.000000,0,19995,4,1
1473083103,-0.000000,0,19995,4,1
1473083106,-0.000000,0,19995,4,1
1473083109,-0.000000,0,19995,4,1
1473083112,-0.000000,0,19995,4,1
1473083116,-0.000000,0,19995,4,1
1473083119,-0.000000,0,19995,4,1
1473083122,-0.000000,0,19995,4,1
1473083125,-0.000000,0,19995,4,1
1473083128,-0.000000,0,19995,4,1
1473083131,-0.000000,0,19995,4,1
1473083134,-0.000000,0,19995,4,1
1473083137,-0.000000,0,19995,4,1
1473083140,-0.000000,0,19995,4,1
1473083143,-0.000000,0,19995,4,1
1473083147,-0.000000,0,19995,4,1
1473083150,-0.000000,0,19995,4,1
1473083153,-0.000000,0,19995,4,1
1473083156,-0.000000,0,19995,4,1
1473083159,-0.000000,0,19995,4,1
1473083162,-0.000000,0,19995,4,1
1473083165,-0.000000,0,19995,4,1
1473083168,-0.000000,0,19995,4,1
1473083171,-0.000000,0,19995,4,1
1473083175,-0.000000,0,19995,4,1
1473083178,-0.000000,0,19995,4,1
1473083181,-0.000000,0,19995,4,1
1473083184,-0.000000,0,19995,4,1
1473083187,-0.000000,0,19995,4,1
1473083190,-0.000000,0,19995,4,1
1473083193,-0.000000,0,19995,4,1
1473083196,-0.000000,0,19995,4,1
1473083199,-0.000000,0,19995,4,1
1473083203,-0.000000,0,19995,4,1
1473083206,-0.000000,0,19995,4,1
1473083209,-0.000000,0,19995,4,1
1473083212,-0.000000,0,19995,4,1
1473083215,-0.000000,0,19995,4,1
1473083218,-0.000000,0,19995,4,1
1473083221,-0.000000,0,19995,4,1
1473083224,-0.000000,0,19995,4,1
1473083227,-0.000000,0,19995,4,1
1473083230,-0.000000,0,19995,4,1
1473083234,-0.000000,0,19995,4,1
1473083237,-0.000000,0,19995,4,1
1473083240,-0.000000,0,19995,4,1
1473083243,-0.000000,0,19995,4,1
1473083246,-0.000000,0,19995,4,1
1473083249,-0.000000,0,19995,4,1
1473083252,-0.000000,0,19995,4,1
1473083255,-0.000000,0,19995,4,1
1473083258,-0.000000,0,19995,4,1
1473083262,-0.000000,0,19995,4,1
1473083265,-0.000000,0,19995,4,1
1473083268,-0.000000,0,19995,4,1
1473083271,-0.000000,0,19995,4,1
1473083274,-0.000000,0,19995,4,1
1473083277,-0.000000,0,19995,4,1
1473083280,-0.000000,0,19995,4,1
1473083283,-0.000000,0,19995,4,1
1473083286,-0.000000,0,19995,4,1
1473083289,-0.000000,0,19995,4,1
1473083292,-0.000000,0,19995,4,1
1473083295,-0.000000,0,19995,4,1
1473083299,-0.000000,0,19995,4,1
1473083302,-0.000000,0,19995,4,1
1473083305,-0.000000,0,19995,4,1
1473083308,-0.000000,0,19995,4,1
1473083311,-0.000000,0,19995,4,1
1473083314,-0.000000,0,19995,4,1
1473083317,-0.000000,0,19995,4,1
1473083320,-0.000000,0,19995,4,1
1473083324,-0.000000,0,19995,4,1
1473083327,-0.000000,0,19995,4,1
1473083330,-0.000000,0,19995,4,1
1473083333,-0.000000,0,19995,4,1
1473083336,-0.000000,0,19995,4,1
1473083339,-0.000000,0,19995,4,1
1473083342,-0.000000,0,19995,4,1
1473083345,-0.000000,0,19995,4,1
1473083348,-0.000000,0,19995,4,1
1473083351,-0.000000,0,19995,4,1
1473083354,-0.000000,0,19995,4,1
1473083357,-0.000000,0,19995,4,1
1473083361,-0.000000,0,19995,4,1
1473083364,-0.000000,0,19995,4,1
1473083367,-0.000000,0,19995,4,1
1473083370,-0.000000,0,19995,4,1
1473083373,-0.000000,0,19995,4,1
1473083376,-0.000000,0,19995,4,1
1473083379,-0.000000,0,19995,4,1
1473083382,-0.000000,0,19995,4,1
1473083385,-0.000000,0,19995,4,1
1473083388,-0.000000,0,19995,4,1
1473083391,-0.000000,0,19995,4,1
1473083394,-0.000000,0,19995,4,1
1473083397,-0.000000,0,19995,4,1
1473083401,-0.000000,0,19995,4,1
1473083404,-0.000000,0,19995,4,1
1473083407,-0.000000,0,19995,4,1
1473083410,-0.000000,0,19995,4,1
1473083413,-0.000000,0,19995,4,1
1473083416,-0.000000,0,19995,4,1
1473083419,-0.000000,0,19995,4,1
1473083422,-0.000000,0,19995,4,1
1473083425,-0.000000,0,19995,4,1
1473083428,-0.000000,0,19995,4,1
1473083431,-0.000000,0,19995,4,1
1473083434,-0.000000,0,19995,4,1
1473083437,-0.000000,0,19995,4,1
1473083441,-0.000000,0,19995,4,1
1473083444,-0.000000,0,19995,4,1
1473083447,-0.000000,0,19995,4,1
1473083450,-0.000000,0,19995,4,1
1473083453,-0.000000,0,19995,4,1
1473083456,-0.000000,0,19995,4,1
1473083459,-0.000000,0,19995,4,1
1473083462,-0.000000,0,19995,4,1
1473083465,-0.000000,0,19995,4,1
1473083469,-0.000000,0,19995,4,1
1473083472,-0.000000,0,19995,4,1
1473083475,-0.000000,0,19995,4,1
1473083478,-0.000000,0,19995,4,1
1473083481,-0.000000,0,19995,4,1
1473083484,-0.000000,0,19995,4,1
1473083487,-0.000000,0,19995,4,1
1473083490,-0.000000,0,19995,4,1
1473083493,-0.000000,0,19995,4,1
1473083496,-0.000000,0,19995,4,1
1473083499,-0.000000,0,19995,4,1
1473083503,-0.000000,0,19995,4,1
1473083506,-0.000000,0,19995,4,1
1473083509,-0.000000,0,19995,4,1
1473083512,-0.000000,0,19995,4,1
1473083515,-0.000000,0,19995,4,1
1473083518,-0.000000,0,19995,4,1
1473083521,-0.000000,0,19995,4,1
1473083524,-0.000000,0,19995,4,1
1473083527,-0.000000,0,19995,4,1
1473083530,-0.000000,0,19995,4,1
1473083533,-0.000000,0,19995,4,1
1473083537,-0.000000,0,19995,4,1
1473083540,-0.000000,0,19995,4,1
1473083543,-0.000000,0,19995,4,1
1473083546,-0.000000,0,19995,4,1
1473083549,-0.000000,0,19995,4,1
1473083552,-0.000000,0,19995,4,1
1473083555,-0.000000,0,19995,4,1
1473083559,-0.000000,0,19995,4,1
1473083562,-0.000000,0,19995,4,1
1473083565,-0.000000,0,19995,4,1
1473083568,-0.000000,0,19995,4,1
1473083571,-0.000000,0,19995,4,1
1473083574,-0.000000,0,19995,4,1
1473083577,-0.000000,0,19995,4,1
1473083580,-0.000000,0,19995,4,1
1473083584,-0.000000,0,19995,4,1
1473083587,-0.000000,0,19995,4,1
1473083590,-0.000000,0,19995,4,1
1473083593,-0.000000,0,19995,4,1
1473083596,-0.000000,0,19995,4,1
1473083599,-0.000000,0,19995,4,1
1473083602,-0.000000,0,19995,4,1
1473083605,-0.000000,0,19995,4,1
1473083608,-0.000000,0,19995,4,1
1473083612,-0.000000,0,19995,4,1
1473083615,-0.000000,0,19995,4,1
1473083618,-0.000000,0,19995,4,1
1473083621,-0.000000,0,19995,4,1
1473083624,-0.000000,0,19995,4,1
1473083627,-0.000000,0,19995,4,1
1473083630,-0.000000,0,19995,4,1
1473083633,-0.000000,0,19995,4,1
1473083637,-0.000000,0,19995,4,1
1473083640,-0.000000,0,19995,4,1
1473083643,-0.000000,0,19995,4,1
1473083646,-0.000000,0,19995,4,1
1473083649,-0.000000,0,19995,4,1
1473083652,-0.000000,0,19995,4,1
1473083655,-0.000000,0,19995,4,1
1473083658,-0.000000,0,19995,4,1
1473083661,-0.000000,0,19995,4,1
1473083664,-0.000000,0,19995,4,1
1473083667,-0.000000,0,19995,4,1
1473083671,-0.000000,0,19995,4,1
1473083674,-0.000000,0,19995,4,1
1473083677,-0.000000,0,19995,4,1
